Fecha,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,RH2M,CLOUD_AMT,CLRSKY_SFC_SW_DWN,PRECTOTCORR
2021-09-12,3.343,18.73,24.85,14.56,10.29,72.36,84.17,7.357,9.37
2021-09-13,6.3677,19.39,25.86,13.58,12.28,66.24,56.39,7.5953,0.14
2021-09-14,5.0575,20.09,25.73,14.99,10.74,68.88,65.86,7.5883,0.2
2021-09-15,5.0134,19.4,25.96,13.3,12.66,72.45,68.66,7.5377,2.3
2021-09-16,4.8002,18.73,25.58,11.98,13.6,69.79,74.94,7.5787,0.3
2021-09-17,6.7692,19.21,26.17,14.17,12.0,68.0,49.17,7.548,1.35
2021-09-18,6.3578,18.39,25.44,12.64,12.8,68.17,42.83,7.6025,0.44
2021-09-19,5.0926,19.06,26.22,12.38,13.84,67.3,79.75,7.4846,0.02
2021-09-20,4.8238,19.66,25.03,15.79,9.24,73.04,81.33,7.4275,0.73
2021-09-21,3.9132,19.55,25.4,13.78,11.62,73.55,99.16,7.3286,18.58
2021-09-22,4.7597,18.72,24.71,14.52,10.19,78.95,86.28,7.3896,20.39
2021-09-23,4.775,18.66,25.01,13.36,11.65,74.45,91.26,7.4143,1.68
2021-09-24,4.8245,18.22,24.49,12.91,11.58,74.93,85.26,7.4011,10.9
2021-09-25,5.2277,17.75,23.53,13.47,10.06,77.95,78.58,7.4808,14.59
2021-09-26,6.9029,18.68,26.11,12.41,13.7,70.93,54.14,7.6303,0.43
2021-09-27,6.281,19.03,25.76,12.21,13.55,71.13,51.28,7.5662,0.0
2021-09-28,4.3865,19.11,25.16,14.47,10.69,72.68,99.55,7.4052,3.77
2021-09-29,4.6358,19.16,25.11,13.48,11.63,72.51,95.98,7.5511,0.28
2021-09-30,4.056,18.45,23.37,15.18,8.19,77.66,95.02,7.4597,1.08
2021-10-01,5.0323,19.75,25.85,13.49,12.36,70.02,75.65,7.3726,0.19
2021-10-02,5.7235,20.45,26.59,15.06,11.53,70.72,72.19,7.4431,0.08
2021-10-03,6.3379,20.99,27.41,16.16,11.25,71.93,60.13,7.3637,1.26
2021-10-04,5.9095,20.85,27.57,15.25,12.32,73.99,83.31,7.2485,1.2
2021-10-05,4.0061,19.77,23.84,16.59,7.25,80.67,98.48,7.1484,8.3
2021-10-06,3.57,20.58,27.16,15.65,11.51,73.21,98.43,7.1988,2.25
2021-10-07,5.2562,20.48,27.31,14.63,12.68,70.61,86.43,7.2098,0.03
2021-10-08,4.955,20.03,25.57,15.48,10.09,70.28,88.14,7.3716,0.0
2021-10-09,5.1737,20.03,25.58,15.84,9.74,75.89,88.45,7.375,7.86
2021-10-10,4.8506,19.31,24.17,15.65,8.52,79.54,94.2,7.5206,10.61
2021-10-11,3.1164,19.12,23.03,16.25,6.78,82.53,98.87,7.344,0.35
2021-10-12,4.7587,20.17,25.96,15.31,10.65,72.07,82.42,7.1851,0.32
2021-10-13,5.3158,20.53,26.51,15.15,11.36,71.55,70.98,7.3255,0.01
2021-10-14,5.2519,19.6,23.86,16.43,7.43,79.8,72.33,7.2866,0.1
2021-10-15,5.7211,20.66,27.43,14.93,12.5,73.22,84.88,7.3591,2.71
2021-10-16,4.1227,18.94,23.06,15.92,7.14,81.84,99.71,7.1477,2.69
2021-10-17,3.6701,18.93,24.26,15.02,9.24,78.67,85.65,7.3469,2.25
2021-10-18,5.0998,19.57,24.57,14.49,10.08,71.2,58.35,7.1882,0.02
2021-10-19,4.6915,19.9,26.16,14.71,11.45,70.74,73.18,7.2211,1.25
2021-10-20,5.0328,20.32,26.76,14.69,12.07,70.86,93.63,7.1952,1.01
2021-10-21,5.0074,19.16,23.29,16.39,6.9,79.46,85.46,7.1436,1.32
2021-10-22,5.2471,19.95,26.28,15.17,11.11,75.98,83.97,7.283,3.0
2021-10-23,5.1084,20.27,25.95,16.22,9.73,75.92,81.66,7.3145,2.56
2021-10-24,5.8306,19.75,24.39,15.69,8.7,78.6,78.04,7.2125,12.21
2021-10-25,5.0561,19.18,23.56,16.16,7.4,84.26,71.81,7.1386,10.18
2021-10-26,5.0798,19.1,23.13,16.5,6.63,83.67,95.55,7.1782,10.54
2021-10-27,3.0768,18.64,23.02,14.13,8.89,79.72,99.79,6.7922,4.52
2021-10-28,5.7101,18.87,23.53,15.35,8.18,83.53,71.26,7.1124,6.23
2021-10-29,4.873,17.69,20.9,15.45,5.45,86.03,94.38,7.0886,0.89
2021-10-30,5.0866,18.1,22.99,14.32,8.67,82.7,79.12,7.1261,1.16
2021-10-31,4.3486,17.62,21.33,14.64,6.69,84.91,90.19,7.3848,1.34
2021-11-01,5.021,18.87,24.52,14.7,9.82,79.97,71.79,7.2936,0.53
2021-11-02,5.4602,18.78,23.57,14.96,8.61,78.2,73.87,7.1623,0.39
2021-11-03,5.1161,18.93,24.06,15.3,8.76,78.57,72.53,7.1995,0.29
2021-11-04,4.5487,18.27,21.9,15.52,6.38,83.72,89.25,7.2814,8.64
2021-11-05,5.2354,19.99,25.77,15.52,10.25,77.12,60.89,7.1136,7.25
2021-11-06,5.6062,20.48,26.3,14.81,11.49,70.11,42.05,7.1076,0.25
2021-11-07,5.465,20.48,25.91,15.42,10.49,65.82,67.78,6.9929,0.12
2021-11-08,3.3588,19.63,23.75,16.44,7.31,79.45,95.93,6.8628,7.59
2021-11-09,4.8014,19.27,23.5,15.86,7.64,79.06,90.15,7.0282,2.56
2021-11-10,4.6342,19.18,24.92,14.43,10.49,78.1,84.76,6.9089,1.24
2021-11-11,5.689,19.44,24.39,15.8,8.59,77.32,64.42,7.2598,2.02
2021-11-12,5.808,19.53,24.95,15.69,9.26,72.58,65.16,7.1834,0.26
2021-11-13,4.3303,19.49,24.98,15.07,9.91,70.21,92.58,6.9535,0.0
2021-11-14,5.1727,19.82,24.9,15.29,9.61,75.31,66.31,6.9914,0.05
2021-11-15,5.1706,20.09,25.56,16.35,9.21,77.93,59.18,6.9602,3.3
2021-11-16,5.2042,19.28,22.77,16.33,6.44,81.66,56.39,7.0241,1.99
2021-11-17,5.7694,19.48,24.06,15.84,8.22,77.29,69.88,7.074,1.49
2021-11-18,6.5038,18.99,23.85,15.1,8.75,78.53,30.76,7.187,2.6
2021-11-19,6.0161,19.02,23.63,15.23,8.4,77.28,50.71,7.1599,1.32
2021-11-20,5.1134,19.28,23.51,15.27,8.24,75.22,73.64,7.0714,0.07
2021-11-21,4.5797,19.12,23.57,16.22,7.35,78.45,87.53,6.871,14.09
2021-11-22,3.9082,19.17,24.48,14.8,9.68,80.09,94.09,6.8364,8.72
2021-11-23,3.9264,18.08,21.77,15.73,6.04,88.09,96.66,6.7346,8.78
2021-11-24,3.744,18.48,22.6,15.44,7.16,85.74,94.18,6.6751,3.86
2021-11-25,3.9713,17.95,21.37,15.59,5.78,85.69,95.19,6.7627,1.03
2021-11-26,4.0296,19.06,25.19,13.88,11.31,77.25,95.08,6.6972,0.05
2021-11-27,5.7566,19.46,25.24,14.97,10.27,75.64,60.41,7.0548,0.02
2021-11-28,5.273,19.8,25.21,14.98,10.23,73.91,61.36,6.8292,0.01
2021-11-29,4.835,19.26,23.63,15.75,7.88,79.84,84.89,6.6701,1.76
2021-11-30,3.911,19.11,24.14,15.44,8.7,78.98,83.14,6.8038,6.2
2021-12-01,5.6112,19.46,25.08,15.01,10.07,75.9,54.94,6.7584,1.01
2021-12-02,5.1804,19.62,25.88,14.63,11.25,75.54,52.32,6.8554,8.05
2021-12-03,4.1035,19.62,25.69,14.6,11.09,73.07,93.19,6.7337,1.51
2021-12-04,4.6685,20.31,26.02,15.77,10.25,71.96,71.62,6.7241,0.5
2021-12-05,4.092,20.75,26.71,15.8,10.91,71.54,81.58,6.703,0.84
2021-12-06,5.0842,20.8,26.52,15.81,10.71,71.28,53.62,6.7452,1.23
2021-12-07,5.1343,20.98,27.01,16.48,10.53,69.69,44.96,6.7258,0.85
2021-12-08,5.1576,20.96,26.87,16.05,10.82,70.32,62.86,6.6502,0.58
2021-12-09,4.0157,19.86,24.56,16.91,7.65,77.72,83.36,6.6545,1.05
2021-12-10,3.9864,19.5,23.84,16.75,7.09,79.89,94.83,6.6857,8.78
2021-12-11,3.2542,19.22,23.64,16.36,7.28,80.45,96.75,6.835,1.53
2021-12-12,4.2437,19.01,23.57,16.13,7.44,81.73,86.35,6.8208,2.12
2021-12-13,5.2838,18.93,24.01,14.67,9.34,79.68,65.0,7.0411,0.73
2021-12-14,5.431,19.81,25.5,14.93,10.57,73.64,58.7,6.7709,0.0
2021-12-15,4.1604,19.66,23.67,15.57,8.1,76.14,73.3,6.5021,0.0
2021-12-16,4.4753,20.13,25.29,16.22,9.07,75.58,88.07,6.6295,0.0
2021-12-17,4.3999,19.58,24.55,16.38,8.17,76.82,90.14,6.5815,3.34
2021-12-18,3.7402,19.11,24.13,15.23,8.9,79.05,96.11,6.6559,3.8
2021-12-19,4.5115,19.72,25.76,15.4,10.36,75.97,77.1,6.7046,0.22
2021-12-20,5.1178,19.79,26.04,15.18,10.86,76.48,75.46,6.665,0.61
2021-12-21,5.119,19.62,24.43,15.99,8.44,80.52,75.13,6.6994,1.4
2021-12-22,5.3719,19.11,23.82,15.4,8.42,82.59,57.93,6.8688,1.27
2021-12-23,4.6351,19.48,24.65,16.1,8.55,79.85,86.34,6.8422,0.73
2021-12-24,4.8454,18.66,21.21,16.91,4.3,85.86,92.94,6.6221,1.27
2021-12-25,4.7671,19.82,24.91,15.48,9.43,78.01,73.47,6.6475,0.18
2021-12-26,5.3777,20.25,26.44,16.22,10.22,71.22,66.51,6.761,1.67
2021-12-27,4.103,19.02,23.24,16.47,6.77,83.06,89.69,6.7697,6.58
2021-12-28,4.7095,19.58,25.01,15.82,9.19,78.93,82.03,6.5861,7.19
2021-12-29,3.5172,19.68,25.33,15.57,9.76,76.83,99.64,6.6427,5.45
2021-12-30,4.5871,19.59,24.73,16.28,8.45,76.31,94.74,6.473,1.75
2021-12-31,4.7011,20.28,26.26,16.26,10.0,73.44,87.68,6.4171,1.24
2022-01-01,4.8986,19.16,23.82,15.91,7.91,74.01,78.14,6.8282,2.78
2022-01-02,5.0863,18.88,25.51,14.65,10.86,68.05,78.63,6.888,4.44
2022-01-03,5.5474,18.82,24.85,13.79,11.06,74.46,72.74,6.935,1.76
2022-01-04,5.7274,18.99,24.78,15.5,9.28,72.19,64.59,6.9192,0.98
2022-01-05,5.208,18.49,24.03,14.91,9.12,74.13,79.03,6.8674,3.27
2022-01-06,3.7039,18.57,24.26,14.31,9.95,72.3,97.22,6.8009,2.7
2022-01-07,5.1185,19.04,25.28,13.88,11.4,69.23,86.95,6.8844,0.79
2022-01-08,5.713,19.29,25.74,13.78,11.96,69.17,60.03,6.8177,0.4
2022-01-09,5.4451,18.83,24.16,15.1,9.06,76.74,53.31,6.6864,1.11
2022-01-10,3.8446,18.83,24.52,14.92,9.6,75.48,95.86,6.5698,1.43
2022-01-11,4.3301,18.75,24.64,14.79,9.85,78.02,81.32,6.744,0.19
2022-01-12,4.2638,19.23,25.09,14.77,10.32,75.79,79.52,6.8338,0.83
2022-01-13,3.2844,18.06,22.62,15.2,7.42,83.78,97.77,6.8494,2.82
2022-01-14,3.9187,18.56,23.38,14.7,8.68,76.82,98.75,7.001,0.92
2022-01-15,4.3831,20.09,26.91,15.06,11.85,65.99,93.75,6.5995,0.05
2022-01-16,5.1281,20.19,26.7,14.81,11.89,67.21,83.24,6.5647,4.53
2022-01-17,4.3116,19.8,25.72,15.18,10.54,70.2,79.9,6.8035,1.05
2022-01-18,4.3282,19.82,25.89,14.93,10.96,73.61,81.96,6.6691,5.24
2022-01-19,5.1326,20.07,27.21,14.67,12.54,65.65,62.91,6.9144,0.29
2022-01-20,5.2546,20.22,27.08,14.95,12.13,61.13,66.15,6.9559,0.0
2022-01-21,5.2318,20.83,28.56,14.12,14.44,61.5,82.48,6.9468,0.02
2022-01-22,4.8305,20.94,27.7,15.44,12.26,65.63,78.22,6.8998,1.6
2022-01-23,4.0738,20.59,26.61,16.63,9.98,73.03,85.87,6.9619,2.59
2022-01-24,4.9862,20.89,26.46,16.49,9.97,71.29,60.03,6.9302,3.11
2022-01-25,3.7886,18.88,22.12,16.4,5.72,78.35,92.75,6.9367,8.12
2022-01-26,3.5803,19.62,24.87,16.23,8.64,76.4,99.69,6.8592,1.21
2022-01-27,5.3726,19.49,24.91,16.05,8.86,76.03,68.2,7.0152,2.55
2022-01-28,6.18,19.86,26.21,14.78,11.43,71.37,46.52,7.1842,2.1
2022-01-29,6.2875,19.62,25.29,14.97,10.32,70.79,48.65,7.0462,0.36
2022-01-30,6.0144,19.11,25.37,15.29,10.08,71.96,64.74,7.2425,0.22
2022-01-31,6.2081,19.39,26.01,14.37,11.64,66.28,63.67,7.0654,0.03
2022-02-01,5.8049,19.76,26.84,14.2,12.64,61.1,59.34,6.9924,0.0
2022-02-02,4.9771,19.94,27.9,13.01,14.89,57.63,71.76,7.158,0.0
2022-02-03,5.105,21.31,27.83,15.83,12.0,60.97,90.48,6.937,0.03
2022-02-04,4.5053,19.6,24.35,16.53,7.82,75.39,86.27,6.7006,4.32
2022-02-05,4.3411,18.09,20.91,15.48,5.43,85.44,87.3,7.0015,4.91
2022-02-06,3.361,18.67,23.83,14.66,9.17,75.78,89.26,7.0733,4.41
2022-02-07,3.4013,19.1,24.29,15.82,8.47,80.12,95.44,6.8671,9.93
2022-02-08,1.7443,18.27,21.91,15.87,6.04,85.93,93.05,6.9559,14.87
2022-02-09,3.8722,18.02,22.76,15.15,7.61,82.53,96.67,6.7922,7.52
2022-02-10,4.5862,19.22,24.3,15.35,8.95,77.81,91.15,6.9514,3.93
2022-02-11,4.9452,19.19,23.87,15.8,8.07,77.37,72.75,7.0978,2.72
2022-02-12,5.1641,19.5,24.17,15.96,8.21,78.29,78.68,7.0567,1.12
2022-02-13,4.3015,20.27,26.23,16.25,9.98,72.23,88.7,7.1599,0.46
2022-02-14,3.5141,19.02,26.01,14.55,11.46,70.42,98.96,7.1839,4.11
2022-02-15,4.3476,19.46,25.34,15.38,9.96,72.72,79.91,7.3255,1.43
2022-02-16,5.239,19.63,25.08,15.9,9.18,72.58,70.16,7.3106,4.37
2022-02-17,4.7014,20.42,27.05,14.78,12.27,69.75,94.95,7.0445,1.12
2022-02-18,3.395,19.83,25.01,16.76,8.25,73.79,97.4,7.1386,3.54
2022-02-19,3.9962,18.38,21.59,16.38,5.21,82.25,82.37,7.2499,0.97
2022-02-20,4.231,17.87,22.33,15.03,7.3,82.35,89.3,7.2631,3.95
2022-02-21,5.143,18.86,24.95,14.46,10.49,73.63,83.05,7.2941,2.06
2022-02-22,5.538,19.83,27.0,14.38,12.62,67.12,65.87,7.0954,0.35
2022-02-23,4.926,20.5,26.97,15.46,11.51,64.67,84.9,7.1443,0.05
2022-02-24,4.3644,19.67,24.41,16.69,7.72,75.54,90.69,7.2158,1.6
2022-02-25,4.0634,19.9,25.44,16.24,9.2,79.26,87.49,7.2835,9.18
2022-02-26,3.6578,19.0,22.96,16.3,6.66,83.42,89.13,7.0219,9.95
2022-02-27,3.1306,18.78,23.84,15.63,8.21,84.0,98.69,7.2518,22.83
2022-02-28,3.7325,18.05,22.21,15.39,6.82,83.71,96.56,7.2046,11.96
2022-03-01,3.7538,19.04,24.7,14.05,10.65,79.06,92.84,7.0877,5.89
2022-03-02,2.6028,18.85,23.36,15.49,7.87,82.16,99.4,7.2067,7.42
2022-03-03,4.2871,17.91,20.97,16.3,4.67,89.14,95.42,7.4731,7.03
2022-03-04,4.2893,18.32,23.74,13.81,9.93,78.31,91.26,7.2617,6.47
2022-03-05,4.2734,18.81,23.42,15.64,7.78,83.72,88.36,7.0526,6.28
2022-03-06,3.7234,17.75,21.09,15.34,5.75,88.66,97.77,7.1311,19.01
2022-03-07,3.5122,17.62,21.18,15.16,6.02,87.48,95.71,7.4083,7.2
2022-03-08,5.0472,18.85,24.09,14.3,9.79,78.23,75.25,7.4239,1.09
2022-03-09,6.1565,19.07,24.19,15.2,8.99,78.39,45.68,7.4474,0.06
2022-03-10,4.9524,19.05,24.58,14.75,9.83,80.42,66.4,7.3675,0.46
2022-03-11,4.2216,17.45,20.64,15.49,5.15,88.82,87.02,7.3214,7.26
2022-03-12,4.8571,17.94,22.72,14.65,8.07,77.62,91.59,7.3829,3.58
2022-03-13,4.8538,18.12,22.92,13.91,9.01,75.44,88.82,7.3085,10.39
2022-03-14,4.9332,17.83,21.87,14.62,7.25,81.75,86.41,7.4479,14.19
2022-03-15,5.4922,18.81,23.5,14.7,8.8,81.44,67.14,7.5958,6.11
2022-03-16,5.1883,18.67,22.34,15.45,6.89,84.77,71.04,7.3522,7.07
2022-03-17,4.535,19.53,24.62,15.86,8.76,80.51,83.83,7.3243,1.72
2022-03-18,4.9277,19.81,24.97,15.84,9.13,80.47,90.63,7.2247,3.18
2022-03-19,4.8394,19.61,25.33,14.99,10.34,78.94,91.12,7.7686,2.04
2022-03-20,4.3166,19.96,25.35,15.84,9.51,79.35,94.98,7.3889,10.25
2022-03-21,5.179,19.21,24.15,15.78,8.37,83.85,80.56,7.3039,12.95
2022-03-22,3.9629,20.02,25.86,15.8,10.06,80.01,90.94,7.4261,2.84
2022-03-23,4.6812,19.65,25.66,15.58,10.08,81.25,83.37,7.1698,1.98
2022-03-24,4.4436,19.91,25.8,15.2,10.6,77.46,81.38,7.1628,5.25
2022-03-25,4.0565,19.7,25.6,15.22,10.38,79.49,88.86,7.1527,7.17
2022-03-26,3.618,19.48,24.53,15.84,8.69,80.99,95.92,7.4136,10.58
2022-03-27,3.6281,18.84,22.58,15.8,6.78,82.38,99.51,7.4016,7.77
2022-03-28,4.6049,18.45,23.47,14.63,8.84,83.04,93.33,7.2787,13.0
2022-03-29,4.5907,18.14,22.54,15.03,7.51,83.87,97.72,7.3702,5.36
2022-03-30,4.8377,18.95,23.9,15.6,8.3,82.46,91.12,7.4333,1.51
2022-03-31,4.3397,19.46,25.14,15.53,9.61,78.23,85.09,7.3368,4.77
2022-04-01,4.645,19.56,25.39,14.34,11.05,76.04,78.89,7.1945,6.62
2022-04-02,4.6262,19.73,25.37,15.36,10.01,77.44,82.87,7.1484,2.22
2022-04-03,4.6601,19.5,25.37,14.68,10.69,78.26,82.82,6.8851,9.96
2022-04-04,4.8782,19.43,24.71,14.84,9.87,80.89,83.52,7.188,7.55
2022-04-05,4.8701,18.92,24.16,14.94,9.22,82.05,90.53,7.3231,33.89
2022-04-06,5.3294,19.09,24.2,14.28,9.92,80.44,79.46,7.4993,8.3
2022-04-07,4.1662,19.21,24.19,14.9,9.29,80.82,98.19,7.451,6.37
2022-04-08,4.381,19.29,24.64,14.46,10.18,80.9,95.33,7.2271,1.21
2022-04-09,4.5384,19.28,24.08,16.16,7.92,83.26,85.09,7.14,17.92
2022-04-10,5.0957,19.33,25.67,13.92,11.75,80.39,98.32,7.2233,3.19
2022-04-11,4.7621,19.43,24.66,15.01,9.65,81.35,96.38,7.0757,5.85
2022-04-12,4.0507,19.76,25.96,14.66,11.3,74.84,83.49,6.8688,2.03
2022-04-13,4.1503,20.27,25.52,16.13,9.39,74.57,94.29,7.2346,1.02
2022-04-14,4.6884,20.28,26.24,16.52,9.72,74.74,74.48,6.9058,0.23
2022-04-15,4.7474,19.52,25.43,14.37,11.06,79.84,98.67,6.9922,1.56
2022-04-16,4.4318,19.45,24.0,16.24,7.76,81.03,99.13,7.0226,5.59
2022-04-17,3.7231,18.69,23.62,14.93,8.69,83.02,95.63,7.236,4.18
2022-04-18,3.8206,18.82,24.09,14.95,9.14,82.81,98.4,7.3375,11.23
2022-04-19,3.6031,17.82,22.1,14.69,7.41,84.81,97.03,7.5586,25.47
2022-04-20,3.4642,17.71,21.17,15.15,6.02,84.54,96.47,7.3968,8.69
2022-04-21,4.1225,17.14,20.85,14.6,6.25,88.42,93.35,7.3963,3.05
2022-04-22,4.5965,17.55,22.57,13.69,8.88,85.3,88.91,7.3625,1.82
2022-04-23,4.4126,17.53,22.39,14.19,8.2,86.01,79.98,7.2888,3.96
2022-04-24,4.5022,17.79,21.59,14.15,7.44,84.7,76.73,7.0361,11.57
2022-04-25,3.0211,18.12,22.91,14.89,8.02,83.91,81.43,7.2984,10.59
2022-04-26,5.2834,18.72,23.88,14.09,9.79,83.13,63.07,7.3342,14.14
2022-04-27,3.9113,18.81,23.49,15.01,8.48,83.12,98.06,7.4138,9.71
2022-04-28,2.8404,18.29,21.86,15.02,6.84,86.11,96.02,7.3706,23.69
2022-04-29,3.9077,19.1,24.32,14.86,9.46,82.08,83.54,7.4484,9.44
2022-04-30,4.399,18.26,23.36,14.35,9.01,79.28,95.29,7.3642,9.07
2022-05-01,5.7089,18.2,23.68,13.14,10.54,78.15,69.35,7.3452,5.19
2022-05-02,5.351,19.08,25.07,12.94,12.13,76.8,85.94,7.2902,1.56
2022-05-03,6.1447,19.94,25.8,14.95,10.85,74.84,54.43,7.3726,0.18
2022-05-04,6.167,19.45,25.53,13.09,12.44,72.63,76.85,7.386,2.06
2022-05-05,2.0736,18.88,23.4,15.98,7.42,80.53,99.18,7.2941,19.16
2022-05-06,4.5878,18.74,23.54,14.46,9.08,81.86,91.07,7.1734,8.06
2022-05-07,3.1442,18.64,24.12,14.56,9.56,84.35,99.72,7.3236,17.35
2022-05-08,5.627,18.83,23.54,15.07,8.47,82.77,65.25,7.3236,2.12
2022-05-09,4.9646,19.1,23.88,15.07,8.81,81.14,80.3,7.3212,7.47
2022-05-10,4.9313,19.02,24.14,15.25,8.89,83.78,82.42,7.1378,24.54
2022-05-11,4.2598,18.72,22.71,15.81,6.9,87.93,92.89,7.3111,10.87
2022-05-12,4.7674,18.61,23.02,14.95,8.07,86.46,85.0,7.3226,21.24
2022-05-13,4.4066,19.0,23.78,15.06,8.72,82.45,95.14,7.3306,9.26
2022-05-14,2.9143,18.59,23.58,14.29,9.29,83.01,95.15,7.2274,8.91
2022-05-15,5.1797,19.32,23.76,15.94,7.82,82.49,66.86,7.1729,24.71
2022-05-16,4.0169,18.72,23.78,14.66,9.12,82.48,94.16,7.2713,31.35
2022-05-17,3.7687,18.7,23.63,14.59,9.04,81.98,99.68,7.1126,6.73
2022-05-18,1.9788,18.86,24.0,14.84,9.16,82.15,99.62,7.0759,28.94
2022-05-19,4.625,18.1,22.27,15.2,7.07,84.94,94.38,7.2982,11.19
2022-05-20,4.692,18.51,23.68,13.77,9.91,81.82,92.97,7.1906,0.29
2022-05-21,4.1774,18.91,24.13,14.88,9.25,80.11,88.5,7.0692,2.58
2022-05-22,6.0209,19.36,24.7,15.32,9.38,73.62,56.09,7.0675,11.61
2022-05-23,4.6339,19.08,23.87,14.16,9.71,77.89,97.44,7.0949,12.75
2022-05-24,4.0018,18.86,23.46,15.38,8.08,82.4,90.97,6.821,7.98
2022-05-25,4.6102,18.72,23.93,14.85,9.08,79.98,96.34,6.9043,5.72
2022-05-26,4.1698,18.13,23.37,14.68,8.69,81.54,98.1,6.9674,5.1
2022-05-27,4.6543,17.46,22.72,13.35,9.37,79.88,89.38,7.0848,3.41
2022-05-28,4.099,17.72,23.0,13.31,9.69,78.79,91.02,6.9845,10.48
2022-05-29,4.2334,18.11,23.45,13.32,10.13,79.16,83.71,7.0397,8.52
2022-05-30,3.8513,18.64,23.43,14.22,9.21,79.42,94.51,6.8923,5.43
2022-05-31,4.5142,18.24,23.3,15.13,8.17,84.66,99.01,7.0526,4.24
2022-06-01,4.4165,18.35,22.7,15.02,7.68,83.33,89.35,6.8316,2.4
2022-06-02,3.912,18.68,24.11,13.96,10.15,80.52,97.77,7.0786,7.01
2022-06-03,3.3746,17.39,21.1,14.58,6.52,87.31,97.35,6.9235,19.58
2022-06-04,3.9257,17.63,21.59,14.68,6.91,87.18,95.4,6.7774,12.56
2022-06-05,4.7422,17.8,22.26,14.22,8.04,84.81,91.08,6.8719,8.82
2022-06-06,4.3661,18.61,23.63,14.14,9.49,81.73,80.88,6.8484,23.58
2022-06-07,4.4107,17.88,21.79,14.82,6.97,86.07,95.33,7.0654,10.16
2022-06-08,4.5686,18.3,23.03,14.93,8.1,83.1,85.16,6.9367,0.56
2022-06-09,3.9914,18.15,23.22,14.19,9.03,83.81,84.48,6.8969,0.33
2022-06-10,4.7191,18.53,23.84,13.74,10.1,82.53,64.74,6.805,10.84
2022-06-11,3.0535,17.76,21.63,14.69,6.94,84.33,99.86,6.7548,7.75
2022-06-12,4.2607,17.67,22.81,13.45,9.36,81.56,94.83,6.7711,8.31
2022-06-13,3.7764,17.72,21.85,14.22,7.63,80.53,96.93,6.8489,6.7
2022-06-14,4.5751,17.35,21.95,12.88,9.07,82.1,82.31,6.6866,2.46
2022-06-15,4.4359,17.95,22.71,13.1,9.61,77.4,71.87,6.7822,1.73
2022-06-16,3.7632,17.87,22.88,12.58,10.3,80.42,90.72,6.853,2.83
2022-06-17,3.4157,18.31,23.71,14.53,9.18,82.62,97.19,7.0272,4.07
2022-06-18,4.3435,18.02,22.53,14.2,8.33,84.31,83.59,6.7711,10.25
2022-06-19,4.1647,17.87,22.4,13.34,9.06,79.7,98.72,6.6989,5.8
2022-06-20,4.1426,17.4,22.49,12.33,10.16,80.66,96.69,6.8875,7.84
2022-06-21,4.4117,17.65,22.79,13.41,9.38,81.93,89.44,6.8285,10.71
2022-06-22,4.5475,18.3,23.49,13.59,9.9,78.63,74.53,6.9509,8.78
2022-06-23,2.6386,18.29,23.5,13.22,10.28,77.3,88.8,6.8897,3.48
2022-06-24,4.1376,18.14,23.19,14.03,9.16,78.87,93.56,6.8383,3.83
2022-06-25,4.3366,17.4,21.78,13.11,8.67,81.17,84.52,6.7488,1.45
2022-06-26,3.9017,16.61,20.8,12.74,8.06,82.1,94.19,6.6643,5.24
2022-06-27,4.6411,17.48,22.72,12.19,10.53,80.91,72.64,6.6862,3.49
2022-06-28,4.9759,18.37,22.92,14.11,8.81,81.84,73.27,6.875,8.14
2022-06-29,4.1966,18.3,22.45,14.54,7.91,82.23,86.2,6.8873,7.22
2022-06-30,4.7201,18.41,22.97,13.92,9.05,79.35,75.28,6.8393,1.37
2022-07-01,4.8026,17.98,22.02,14.82,7.2,81.16,77.83,6.9053,6.3
2022-07-02,4.1381,18.25,23.2,13.19,10.01,80.01,95.42,6.8645,6.03
2022-07-03,4.6306,18.56,23.62,13.94,9.68,78.03,83.56,6.8714,3.82
2022-07-04,4.051,18.49,24.08,13.5,10.58,78.82,90.62,6.8347,2.74
2022-07-05,4.775,17.85,22.87,13.68,9.19,79.22,74.94,6.8213,0.45
2022-07-06,4.8938,17.79,24.16,11.41,12.75,77.54,66.22,6.9295,0.09
2022-07-07,4.3841,18.24,23.88,12.29,11.59,77.49,53.35,6.9598,7.9
2022-07-08,2.5706,18.2,22.84,13.55,9.29,78.65,98.19,7.0138,21.57
2022-07-09,4.9903,18.55,23.54,13.84,9.7,78.94,70.49,6.8299,12.03
2022-07-10,4.2346,18.45,23.41,12.91,10.5,78.09,88.78,6.882,12.76
2022-07-11,3.6823,18.26,22.73,14.72,8.01,82.09,98.29,6.9329,4.79
2022-07-12,4.3464,18.18,23.42,13.56,9.86,80.6,81.05,6.829,8.68
2022-07-13,4.5137,18.36,23.94,13.42,10.52,77.13,79.29,6.9252,3.82
2022-07-14,4.9855,18.6,24.04,13.3,10.74,78.76,84.6,6.8698,3.03
2022-07-15,4.9142,19.26,24.54,15.29,9.25,80.74,71.58,6.9353,4.73
2022-07-16,4.897,18.87,24.03,14.43,9.6,77.5,57.49,7.0325,2.35
2022-07-17,3.8638,17.93,23.3,13.77,9.53,78.63,91.94,7.1508,4.14
2022-07-18,4.4376,16.96,22.37,12.06,10.31,78.93,85.2,7.0654,1.38
